permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1997-013921 BP,C-1000 Commercial Remodel,Remodel,4703 Congress Avenue South         A  00000,12/19/1997,Repair Soffit & Facial Trim,Final,,,,,,,,,,,VITAS JACOB,,,,,,SARASOTA,FL,34238,,,,,1200,,1,,Lot: 1 Block:   Subdivision: THOMAS FARRELL SUBDIVISION NO. 2,4703 CONGRESS AVENUE SOUTH,30.21482296,-97.76871186,,,,,
1997-013922 EP,Commercial,Remodel,11066 Pecan Park Boulevard          C A00000,12/19/1997,Temp Const New Loop,Final,,,,,,,,,,,LAKELINE PLAZA LLC,,,,,,INDIANAPOLIS,IN,46204,,,,,500,,1,,"LAKELINE PLAZA SUB,    BLOCK A,    LOT 3PT & 4, ACRES 35.5591",11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013922 EP,Commercial,Remodel,11066 Pecan Park Boulevard          C A00000,12/19/1997,Temp Const New Loop,Final,,,,,,,,,,,LAKELINE PLAZA LLC,,,,,,INDIANAPOLIS,IN,46204,,,,,500,,1,,"LAKELINE PLAZA SUB,    BLOCK A,    LOT 3PT & 4, ACRES 35.5591",11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013922 MP,Commercial,Remodel,11066 Pecan Park Boulevard          C A00000,12/19/1997,Temp Const New Loop,Final,,,,,,,,,,,LAKELINE PLAZA LLC,,,,,,INDIANAPOLIS,IN,46204,,,,,500,,1,,"LAKELINE PLAZA SUB,    BLOCK A,    LOT 3PT & 4, ACRES 35.5591",11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013922 MP,Commercial,Remodel,11066 Pecan Park Boulevard          C A00000,12/19/1997,Temp Const New Loop,Final,,,,,,,,,,,LAKELINE PLAZA LLC,,,,,,INDIANAPOLIS,IN,46204,,,,,500,,1,,"LAKELINE PLAZA SUB,    BLOCK A,    LOT 3PT & 4, ACRES 35.5591",11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1997-013924 PP,Commercial,Remodel,12856 Us Highway 183 North          A .00000,12/19/1997,Gas Test To Existing Blockbuster,VOID,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,12856 US HIGHWAY 183 NORTH,30.43372509,-97.77247956,,,,,
1997-013925 EP,Residential ,Remodel,2019 Payne Avenue                  A  00000,12/19/1997,Upgrade Service,Final,,,,,,,,,,,,,,,,,,,,,,,,350,,1,,,2019 PAYNE AVENUE,30.33902348,-97.73733613,,,,,
1997-013925 MP,Residential ,Remodel,2019 Payne Avenue                  A  00000,12/19/1997,Upgrade Service,Final,,,,,,,,,,,,,,,,,,,,,,,,350,,1,,,2019 PAYNE AVENUE,30.33902348,-97.73733613,,,,,
1997-013926 BP,C-1000 Commercial Remodel,Remodel,2719  5 Street East                A  00000,12/19/1997,Reroof Part Of Existing Building,Final,,,,,,,,,,,,,,,,,,,,,,,,975,,1,,Lot: 1 Block:   Subdivision: D. C. PACE ADDITION,2719 5 STREET EAST,30.25653095,-97.71134159,,,,,
1997-013927 BP,C-1000 Commercial Remodel,Remodel,1202 Newning Avenue                A  00109,12/19/1997,Interior Remodel To Enclose For Hvac,Final,,,,,,,,,,,,,,,,,,,,,,,,3700,,1,,"Lot: 25-B Block:   Subdivision: FAIRVIEW PARK, RESUB OF LOT 25 & WEST 35.5 FT OF LOT 26",1202 NEWNING AVENUE,30.25104271,-97.74400282,,,,,
1997-013927 EP,C-1000 Commercial Remodel,Remodel,1202 Newning Avenue                A  00109,12/19/1997,Interior Remodel To Enclose For Hvac,Final,,,,,,,,,,,,,,,,,,,,,,,,3700,,1,,"Lot: 25-B Block:   Subdivision: FAIRVIEW PARK, RESUB OF LOT 25 & WEST 35.5 FT OF LOT 26",1202 NEWNING AVENUE,30.25104271,-97.74400282,,,,,
1997-013927 MP,C-1000 Commercial Remodel,Remodel,1202 Newning Avenue                A  00109,12/19/1997,Interior Remodel To Enclose For Hvac,Final,,,,,,,,,,,,,,,,,,,,,,,,3700,,1,,"Lot: 25-B Block:   Subdivision: FAIRVIEW PARK, RESUB OF LOT 25 & WEST 35.5 FT OF LOT 26",1202 NEWNING AVENUE,30.25104271,-97.74400282,,,,,
1997-013928 PP,Residential ,Remodel,6900 Donegal Road                  A  00000,12/19/1997,Pulled Gas Meter,Final,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 15 Block: L Subdivision: BANNOCKBURN 5,6900 DONEGAL ROAD,30.21723395,-97.83488671,,,,,
1997-013929 BP,R- 435 Renovations/Remodel ,Remodel,3901 Bennedict Lane                A  00000,12/19/1997,Remodel Kitchen,VOID,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,Lot: 13 Block: C Subdivision: WEST RIM,3901 BENNEDICT LANE,30.30783783,-97.78271423,,,,,
1997-013929 EP,R- 435 Renovations/Remodel ,Remodel,3901 Bennedict Lane                A  00000,12/19/1997,Remodel Kitchen,VOID,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,Lot: 13 Block: C Subdivision: WEST RIM,3901 BENNEDICT LANE,30.30783783,-97.78271423,,,,,
1997-013929 MP,R- 435 Renovations/Remodel ,Remodel,3901 Bennedict Lane                A  00000,12/19/1997,Remodel Kitchen,VOID,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,Lot: 13 Block: C Subdivision: WEST RIM,3901 BENNEDICT LANE,30.30783783,-97.78271423,,,,,
1997-013929 PP,R- 435 Renovations/Remodel ,Remodel,3901 Bennedict Lane                A  00000,12/19/1997,Remodel Kitchen,VOID,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,Lot: 13 Block: C Subdivision: WEST RIM,3901 BENNEDICT LANE,30.30783783,-97.78271423,,,,,
1997-013934 EP,Commercial,Remodel,2110 Slaughter Lane West           C  00132,12/19/1997,New Service For Lease Space - Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,8000,,1,,"Lot: 2 Block:   Subdivision: TANGLEWOOD VILLAGE, SEC 1-A",2110 SLAUGHTER LANE WEST,30.1754303,-97.8256499,,,,,
1997-013936 EP,Residential ,Remodel,1740 Timber Ridge Road             A D00160,12/19/1997,Replace Electric Panel,VOID,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,1740 TIMBER RIDGE ROAD,30.22510968,-97.74263704,,,,,
1997-013936 MP,Residential ,Remodel,1740 Timber Ridge Road             A D00160,12/19/1997,Replace Electric Panel,VOID,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,1740 TIMBER RIDGE ROAD,30.22510968,-97.74263704,,,,,
1997-013937 PP,Commercial,Remodel,11400 Burnet Road                   A .00000,12/19/1997,Install Ug Sanitary Sewer Line On Private Only,Final,,,,,,,,,,,,,,,,,,,,,,,,713000,,1,,,11400 BURNET ROAD,30.39397776,-97.72417239,,,,,
1997-013938 EP,Residential ,Remodel,12301 Torrance Court                T  00000,12/19/1997,New Residence Electrical Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 2 Block: E Subdivision: LAKE POINTE PH 2,12301 TORRANCE COURT,30.30792252,-97.93058387,,,,,
1997-013938 MP,Residential ,Remodel,12301 Torrance Court                T  00000,12/19/1997,New Residence Electrical Service Only Eud,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 2 Block: E Subdivision: LAKE POINTE PH 2,12301 TORRANCE COURT,30.30792252,-97.93058387,,,,,
1997-013939 BP,C-1000 Commercial Remodel,Remodel,3005 Lamar Boulevard South         A D00112,12/19/1997,Change Of Use From Retail To Daycare,Final,,,,,,,,,,,,,,,,,,,,,,,,11000,,1,,Lot: 1 Block:   Subdivision: JAY LYNN JOHNSON SUBDIVISION NO. 2,3005 LAMAR BOULEVARD SOUTH,30.24134537,-97.78373739,,,,,
1997-013939 EP,C-1000 Commercial Remodel,Remodel,3005 Lamar Boulevard South         A D00112,12/19/1997,Change Of Use From Retail To Daycare,Final,,,,,,,,,,,,,,,,,,,,,,,,11000,,1,,Lot: 1 Block:   Subdivision: JAY LYNN JOHNSON SUBDIVISION NO. 2,3005 LAMAR BOULEVARD SOUTH,30.24134537,-97.78373739,,,,,
1997-013939 MP,C-1000 Commercial Remodel,Remodel,3005 Lamar Boulevard South         A D00112,12/19/1997,Change Of Use From Retail To Daycare,Final,,,,,,,,,,,,,,,,,,,,,,,,11000,,1,,Lot: 1 Block:   Subdivision: JAY LYNN JOHNSON SUBDIVISION NO. 2,3005 LAMAR BOULEVARD SOUTH,30.24134537,-97.78373739,,,,,
1997-013939 PP,C-1000 Commercial Remodel,Remodel,3005 Lamar Boulevard South         A D00112,12/19/1997,Change Of Use From Retail To Daycare,Final,,,,,,,,,,,,,,,,,,,,,,,,11000,,1,,Lot: 1 Block:   Subdivision: JAY LYNN JOHNSON SUBDIVISION NO. 2,3005 LAMAR BOULEVARD SOUTH,30.24134537,-97.78373739,,,,,
1997-013940 EP,Residential ,Remodel,2008  9 Street East                A  00000,12/19/1997,New Hvac,VOID,,,,,,,,,,,,,,,,,,,,,,,,2950,,1,,Lot: 12 Block: 18 Subdivision:  ,2008 9 STREET EAST,30.26400134,-97.71930379,,,,,
1997-013940 MP,Residential ,Remodel,2008  9 Street East                A  00000,12/19/1997,New Hvac,VOID,,,,,,,,,,,,,,,,,,,,,,,,2950,,1,,Lot: 12 Block: 18 Subdivision:  ,2008 9 STREET EAST,30.26400134,-97.71930379,,,,,
1997-013940 PP,Residential ,Remodel,2008  9 Street East                A  00000,12/19/1997,New Hvac,VOID,,,,,,,,,,,,,,,,,,,,,,,,2950,,1,,Lot: 12 Block: 18 Subdivision:  ,2008 9 STREET EAST,30.26400134,-97.71930379,,,,,
