permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1998-009386 BP,R- 101 Single Family Houses,New,5716 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,52000,,1,,"Lot: 13 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5716 LOMITA VERDE CIRCLE,30.20694175,-97.87077391,,,,,
1998-009386 DS,Res. Driveway & Sidewalk,New,5716 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,52000,,,,"Lot: 13 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5716 LOMITA VERDE CIRCLE,30.20694175,-97.87077391,,,,,
1998-009386 EP,R- 101 Single Family Houses,New,5716 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,52000,,1,,"Lot: 13 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5716 LOMITA VERDE CIRCLE,30.20694175,-97.87077391,,,,,
1998-009386 MP,R- 101 Single Family Houses,New,5716 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,52000,,1,,"Lot: 13 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5716 LOMITA VERDE CIRCLE,30.20694175,-97.87077391,,,,,
1998-009386 PP,R- 101 Single Family Houses,New,5716 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,52000,,1,,"Lot: 13 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5716 LOMITA VERDE CIRCLE,30.20694175,-97.87077391,,,,,
1998-009388 BP,R- 101 Single Family Houses,New,5720 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70000,,1,,"Lot: 14 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5720 LOMITA VERDE CIRCLE,30.20689526,-97.87093024,,,,,
1998-009388 DS,Res. Driveway & Sidewalk,New,5720 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70000,,,,"Lot: 14 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5720 LOMITA VERDE CIRCLE,30.20689526,-97.87093024,,,,,
1998-009388 EP,R- 101 Single Family Houses,New,5720 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70000,,1,,"Lot: 14 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5720 LOMITA VERDE CIRCLE,30.20689526,-97.87093024,,,,,
1998-009388 MP,R- 101 Single Family Houses,New,5720 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70000,,1,,"Lot: 14 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5720 LOMITA VERDE CIRCLE,30.20689526,-97.87093024,,,,,
1998-009388 PP,R- 101 Single Family Houses,New,5720 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage,Final,,,,,,,,,,,,,,,,,,,,,,,,70000,,1,,"Lot: 14 Block: 40 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5720 LOMITA VERDE CIRCLE,30.20689526,-97.87093024,,,,,
1998-009389 BP,R- 101 Single Family Houses,New,5705 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,65000,,1,,"Lot: 17 Block: 41 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5705 LOMITA VERDE CIRCLE,30.20736577,-97.87065544,,,,,
1998-009389 DS,Res. Driveway & Sidewalk,New,5705 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,65000,,,,"Lot: 17 Block: 41 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5705 LOMITA VERDE CIRCLE,30.20736577,-97.87065544,,,,,
1998-009389 EP,R- 101 Single Family Houses,New,5705 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,65000,,1,,"Lot: 17 Block: 41 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5705 LOMITA VERDE CIRCLE,30.20736577,-97.87065544,,,,,
1998-009389 MP,R- 101 Single Family Houses,New,5705 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,65000,,1,,"Lot: 17 Block: 41 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5705 LOMITA VERDE CIRCLE,30.20736577,-97.87065544,,,,,
1998-009389 PP,R- 101 Single Family Houses,New,5705 Lomita Verde Circle           C .00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,65000,,1,,"Lot: 17 Block: 41 Subdivision: VILLAGE AT WESTERN OAKS SECTION 33, AMENDED PLAT OF",5705 LOMITA VERDE CIRCLE,30.20736577,-97.87065544,,,,,
1998-009392 BP,R- 101 Single Family Houses,New,8911 La Siesta Bend                C  00000,04/02/1998,"Sf Res W/Attached Garage,Cov\'D Porch & Patio",Final,,,,,,,,,,,,,,,,,,,,,,,,93000,,1,,"Lot: 10 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8911 LA SIESTA BEND,30.21170158,-97.88119099,,,,,
1998-009392 DS,Res. Driveway & Sidewalk,New,8911 La Siesta Bend                C  00000,04/02/1998,"Sf Res W/Attached Garage,Cov\'D Porch & Patio",Final,,,,,,,,,,,,,,,,,,,,,,,,93000,,,,"Lot: 10 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8911 LA SIESTA BEND,30.21170158,-97.88119099,,,,,
1998-009392 EP,R- 101 Single Family Houses,New,8911 La Siesta Bend                C  00000,04/02/1998,"Sf Res W/Attached Garage,Cov\'D Porch & Patio",Final,,,,,,,,,,,,,,,,,,,,,,,,93000,,1,,"Lot: 10 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8911 LA SIESTA BEND,30.21170158,-97.88119099,,,,,
1998-009392 MP,R- 101 Single Family Houses,New,8911 La Siesta Bend                C  00000,04/02/1998,"Sf Res W/Attached Garage,Cov\'D Porch & Patio",Final,,,,,,,,,,,,,,,,,,,,,,,,93000,,1,,"Lot: 10 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8911 LA SIESTA BEND,30.21170158,-97.88119099,,,,,
1998-009392 PP,R- 101 Single Family Houses,New,8911 La Siesta Bend                C  00000,04/02/1998,"Sf Res W/Attached Garage,Cov\'D Porch & Patio",Final,,,,,,,,,,,,,,,,,,,,,,,,93000,,1,,"Lot: 10 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8911 LA SIESTA BEND,30.21170158,-97.88119099,,,,,
1998-009393 BP,R- 101 Single Family Houses,New,8917 La Siesta Bend                C  00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,"Lot: 9 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8917 LA SIESTA BEND,30.21151555,-97.88124243,,,,,
1998-009393 DS,Res. Driveway & Sidewalk,New,8917 La Siesta Bend                C  00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,,,"Lot: 9 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8917 LA SIESTA BEND,30.21151555,-97.88124243,,,,,
1998-009393 EP,R- 101 Single Family Houses,New,8917 La Siesta Bend                C  00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,"Lot: 9 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8917 LA SIESTA BEND,30.21151555,-97.88124243,,,,,
1998-009393 MP,R- 101 Single Family Houses,New,8917 La Siesta Bend                C  00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,"Lot: 9 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8917 LA SIESTA BEND,30.21151555,-97.88124243,,,,,
1998-009393 PP,R- 101 Single Family Houses,New,8917 La Siesta Bend                C  00000,04/02/1998,Sf Residence W/Attached Garage & Cov\'D Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,"Lot: 9 Block: 35 Subdivision: VILLAGE AT WESTERN OAKS SECTION 34, AMENDED",8917 LA SIESTA BEND,30.21151555,-97.88124243,,,,,
1998-009395 EP,Commercial,Remodel,8511 Henry Marx Lane               C  00000,04/02/1998,H & T Loop For Office Trailer,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"Lot: 9 Block: G Subdivision: AMARRA DRIVE, PHASE 2",8511 HENRY MARX LANE,,,,,,,
1998-009395 MP,Commercial,Remodel,8511 Henry Marx Lane               C  00000,04/02/1998,H & T Loop For Office Trailer,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"Lot: 9 Block: G Subdivision: AMARRA DRIVE, PHASE 2",8511 HENRY MARX LANE,,,,,,,
1998-009397 EP,Residential ,Remodel,1700 West Avenue                   A  00000,04/02/1998,Upgrade Existing Electrical Serivce,Final,,,,,,,,,,,,,,,,,,,,,,,,1300,,1,,0.2400 AC OF OLT 17 DIVISION E,1700 WEST AVENUE,30.28124919,-97.74683764,,,,,
1998-009397 MP,Residential ,Remodel,1700 West Avenue                   A  00000,04/02/1998,Upgrade Existing Electrical Serivce,Final,,,,,,,,,,,,,,,,,,,,,,,,1300,,1,,0.2400 AC OF OLT 17 DIVISION E,1700 WEST AVENUE,30.28124919,-97.74683764,,,,,
1998-009399 EP,Residential ,Remodel,2520 Saratoga Drive                L  00000,04/02/1998,H & T Loop For New Construction(Pmt#9803526),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,2520 SARATOGA DRIVE,30.3506245,-97.86496688,,,,,
1998-009399 MP,Residential ,Remodel,2520 Saratoga Drive                L  00000,04/02/1998,H & T Loop For New Construction(Pmt#9803526),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,2520 SARATOGA DRIVE,30.3506245,-97.86496688,,,,,
1998-009400 BP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C B00201,04/02/1998,Finish Out For Retail (Pearle Vision),Final,,,,,,,,,,,,,,,,,,,,,,,,100000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1998-009400 EP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C B00201,04/02/1998,Finish Out For Retail (Pearle Vision),Final,,,,,,,,,,,,,,,,,,,,,,,,100000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1998-009400 MP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C B00201,04/02/1998,Finish Out For Retail (Pearle Vision),Final,,,,,,,,,,,,,,,,,,,,,,,,100000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1998-009400 PP,C-1000 Commercial Remodel,Remodel,11066 Pecan Park Boulevard          C B00201,04/02/1998,Finish Out For Retail (Pearle Vision),Final,,,,,,,,,,,,,,,,,,,,,,,,100000,,1,,,11066 PECAN PARK BOULEVARD,30.47032727,-97.80159647,,,,,
1998-009402 EP,Residential ,Remodel,14519 Sandifer Street               C  00000,04/02/1998,New Residence (Eud) Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"Lot: 20 Block:   Subdivision: AUSTIN\'S COLONY, PHASE TWO",14519 SANDIFER STREET,30.23647135,-97.58686119,,,,,
1998-009402 MP,Residential ,Remodel,14519 Sandifer Street               C  00000,04/02/1998,New Residence (Eud) Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"Lot: 20 Block:   Subdivision: AUSTIN\'S COLONY, PHASE TWO",14519 SANDIFER STREET,30.23647135,-97.58686119,,,,,
1998-009403 BP,R- 434 Addition & Alterations,Addition,1707 Romeria Drive                 A  00000,04/02/1998,2 Story Addn W/Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,1707 ROMERIA DRIVE,30.33472064,-97.73428595,,,,,
1998-009403 EP,R- 434 Addition & Alterations,Addition,1707 Romeria Drive                 A  00000,04/02/1998,2 Story Addn W/Decks,VOID,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,1707 ROMERIA DRIVE,30.33472064,-97.73428595,,,,,
1998-009403 MP,R- 434 Addition & Alterations,Addition,1707 Romeria Drive                 A  00000,04/02/1998,2 Story Addn W/Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,1707 ROMERIA DRIVE,30.33472064,-97.73428595,,,,,
1998-009403 PP,R- 434 Addition & Alterations,Addition,1707 Romeria Drive                 A  00000,04/02/1998,2 Story Addn W/Decks,Final,,,,,,,,,,,,,,,,,,,,,,,,40000,,1,,,1707 ROMERIA DRIVE,30.33472064,-97.73428595,,,,,
1998-009404 EP,Residential ,Remodel,8025 Luling Lane                   C .00000,04/02/1998,New Residence (Eud) Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,8025 LULING LANE,30.45614299,-97.75978075,,,,,
1998-009404 MP,Residential ,Remodel,8025 Luling Lane                   C .00000,04/02/1998,New Residence (Eud) Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,8025 LULING LANE,30.45614299,-97.75978075,,,,,
1998-009405 EP,Residential ,Remodel,8241 Luling Lane                   C .00000,04/02/1998,New Residence (Eud) Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,8241 LULING LANE,30.45770818,-97.75883255,,,,,
1998-009405 MP,Residential ,Remodel,8241 Luling Lane                   C .00000,04/02/1998,New Residence (Eud) Electric Service,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,8241 LULING LANE,30.45770818,-97.75883255,,,,,
1998-009408 EP,Residential ,Remodel,7501 Bluff Springs Road            A  00003,04/02/1998,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"A LITTLE TEXAS NEIGHBORHOOD, SPACE 30, SN1 SCAR93284834761A; SN2 SCAR93284834761B; HUD# ARK0041598; HUD#2 ARK0041599",7501 BLUFF SPRINGS ROAD,30.1764874,-97.76937284,,,,,
1998-009408 MP,Residential ,Remodel,7501 Bluff Springs Road            A  00003,04/02/1998,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,"A LITTLE TEXAS NEIGHBORHOOD, SPACE 30, SN1 SCAR93284834761A; SN2 SCAR93284834761B; HUD# ARK0041598; HUD#2 ARK0041599",7501 BLUFF SPRINGS ROAD,30.1764874,-97.76937284,,,,,
1998-009412 BP,C-1000 Commercial Remodel,Remodel,13770 Us Highway 183 North          A B00128,04/02/1998,Remodel Existing Space For Future Tenant,VOID,,,,,,,,,,,,,,,,,,,,,,,,8300,,1,,"S3032 - Anderson Mill Center Phase 1, BLOCK A, Lot 1 pt, ACRES 0.5359",13770 US HIGHWAY 183 NORTH,30.46161528,-97.79538103,,,,,
1998-009412 EP,C-1000 Commercial Remodel,Remodel,13770 Us Highway 183 North          A B00128,04/02/1998,Remodel Existing Space For Future Tenant,VOID,,,,,,,,,,,,,,,,,,,,,,,,8300,,1,,"S3032 - Anderson Mill Center Phase 1, BLOCK A, Lot 1 pt, ACRES 0.5359",13770 US HIGHWAY 183 NORTH,30.46161528,-97.79538103,,,,,
1998-009412 PP,C-1000 Commercial Remodel,Remodel,13770 Us Highway 183 North          A B00128,04/02/1998,Remodel Existing Space For Future Tenant,VOID,,,,,,,,,,,,,,,,,,,,,,,,8300,,1,,"S3032 - Anderson Mill Center Phase 1, BLOCK A, Lot 1 pt, ACRES 0.5359",13770 US HIGHWAY 183 NORTH,30.46161528,-97.79538103,,,,,
1998-009414 BP,R- 434 Addition & Alterations,Addition,2208  2 Street South               A  00000,04/02/1998,Addition To Existing Storage To Create Garage,Final,,,,,,,,,,,MADRES TROY,,,,,,AUSTIN,TX,78704 5090,,,,,1000,,1,,"Lot: 13A Block:   Subdivision: SOUTH EXTENSION OF BOULDIN ADDITION, AMENDED PLAT OF LOTS 12 & 13, BLOCK 6",2208 2 STREET SOUTH,30.24444696,-97.7596763,,,,,
1998-009415 PP,Residential ,Remodel,10421 Steamboat Drive               C  00000,04/02/1998,Pulled Gas Meter,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,"Lot: 4 Block: A Subdivision: OAK CREEK PARKE, SECTION TWO",10421 STEAMBOAT DRIVE,30.17894031,-97.85475529,,,,,
1998-009416 EP,Residential ,Remodel,3013 17 Street East                A  00000,04/02/1998,Repair Res To Min Stds 60 Days(Fire Damaged),Final,,,,,,,,,,,TIPTON VIRGINIA M & LONNIE WAL LONNIE WALDON ET AL,,,,,,AUSTIN,TX,78744 3010,,,,,150,,1,,Lot: 7 Block: 2 Subdivision: MCKINLEY HEIGHTS NO. 3,3013 17 STREET EAST,30.28001862,-97.70407338,,,,,
1998-009416 MP,Residential ,Remodel,3013 17 Street East                A  00000,04/02/1998,Repair Res To Min Stds 60 Days(Fire Damaged),Final,,,,,,,,,,,TIPTON VIRGINIA M & LONNIE WAL LONNIE WALDON ET AL,,,,,,AUSTIN,TX,78744 3010,,,,,150,,1,,Lot: 7 Block: 2 Subdivision: MCKINLEY HEIGHTS NO. 3,3013 17 STREET EAST,30.28001862,-97.70407338,,,,,
1998-009417 EP,Residential ,Remodel,1401 Rundberg Lane East            A  00003,04/02/1998,Connect Mobile Home,Final,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,1401 RUNDBERG LANE EAST,30.35163584,-97.67832214,,,,,
1998-009417 MP,Residential ,Remodel,1401 Rundberg Lane East            A  00003,04/02/1998,Connect Mobile Home,VOID,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,1401 RUNDBERG LANE EAST,30.35163584,-97.67832214,,,,,
1998-009417 PP,Residential ,Remodel,1401 Rundberg Lane East            A  00003,04/02/1998,Connect Mobile Home,VOID,,,,,,,,,,,,,,,,,,,,,,,,200,,1,,,1401 RUNDBERG LANE EAST,30.35163584,-97.67832214,,,,,
1998-009418 BP,R- 101 Single Family Houses,New,9435 Altona Way                    A  00000,04/02/1998,New Two Story Res W/Att Garage & Entry & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,,9435 ALTONA WAY,30.48629882,-97.7631241,,,,,
1998-009418 DS,Res. Driveway & Sidewalk,New,9435 Altona Way                    A  00000,04/02/1998,New Two Story Res W/Att Garage & Entry & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,,,,9435 ALTONA WAY,30.48629882,-97.7631241,,,,,
1998-009418 EP,R- 101 Single Family Houses,New,9435 Altona Way                    A  00000,04/02/1998,New Two Story Res W/Att Garage & Entry & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,,9435 ALTONA WAY,30.48629882,-97.7631241,,,,,
1998-009418 MP,R- 101 Single Family Houses,New,9435 Altona Way                    A  00000,04/02/1998,New Two Story Res W/Att Garage & Entry & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,,9435 ALTONA WAY,30.48629882,-97.7631241,,,,,
1998-009418 PP,R- 101 Single Family Houses,New,9435 Altona Way                    A  00000,04/02/1998,New Two Story Res W/Att Garage & Entry & Porch,Final,,,,,,,,,,,,,,,,,,,,,,,,102000,,1,,,9435 ALTONA WAY,30.48629882,-97.7631241,,,,,
1998-009419 EP,Residential ,Remodel,2805 Calaw Cove                    C  00000,04/02/1998,New Residence-Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 19 BLK A WESTVIEW ON LAKE AUSTIN PHS C SEC 3 REPLAT OF,2805 CALAW COVE,30.31434363,-97.78485321,,,,,
1998-009419 MP,Residential ,Remodel,2805 Calaw Cove                    C  00000,04/02/1998,New Residence-Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,LOT 19 BLK A WESTVIEW ON LAKE AUSTIN PHS C SEC 3 REPLAT OF,2805 CALAW COVE,30.31434363,-97.78485321,,,,,
1998-009420 EP,Residential ,Remodel,11808 Lake Stone Drive              C  00000,04/02/1998,New Residence-Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 6 Block: G Subdivision: LAKE POINTE SEC 3 PH 4,11808 LAKE STONE DRIVE,30.3156795,-97.91660607,,,,,
1998-009420 MP,Residential ,Remodel,11808 Lake Stone Drive              C  00000,04/02/1998,New Residence-Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Lot: 6 Block: G Subdivision: LAKE POINTE SEC 3 PH 4,11808 LAKE STONE DRIVE,30.3156795,-97.91660607,,,,,
1998-009421 PP,Commercial,Remodel,96 Red River Street              A  00000,04/02/1998,Run Gas Line Commercial,Final,,,,,,,,,,,TWIN OAKS ASSOCIATES LTD,,,,,,AUSTIN,TX,78704 0020,,,,,350,,1,,Lot: 3 Block: 4 Subdivision: J. LUCAS RESUBDIVISION,96 RED RIVER STREET,30.26130705,-97.73916356,,,,,
1998-009423 EP,Residential ,Remodel,6550 Clairmont Drive               C? 00000,04/02/1998,Elec Meter For Cable Box,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,6550 CLAIRMONT DRIVE,30.21399406,-97.88127055,,,,,
1998-009423 MP,Residential ,Remodel,6550 Clairmont Drive               C? 00000,04/02/1998,Elec Meter For Cable Box,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,6550 CLAIRMONT DRIVE,30.21399406,-97.88127055,,,,,
1998-009424 EP,Commercial,Remodel,3105 Howard Lane                   A? 00000,04/02/1998,Elec Meter For Cable Box,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,3105 HOWARD LANE,30.43877253,-97.69552945,,,,,
1998-009424 MP,Commercial,Remodel,3105 Howard Lane                   A? 00000,04/02/1998,Elec Meter For Cable Box,Final,,,,,,,,,,,,,,,,,,,,,,,,400,,1,,,3105 HOWARD LANE,30.43877253,-97.69552945,,,,,
1998-009426 PP,Residential ,Remodel,1707 Mc Kinley Avenue              A  00000,04/02/1998,Replace Water Heater Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 8 Block: 1 Subdivision: MCKINLEY HEIGHTS NO. 3,1707 MC KINLEY AVENUE,30.28080742,-97.70337611,,,,,
1998-009427 PP,Residential ,Remodel,7003 Carver Avenue                 A  00000,04/02/1998,Replace Water Heater & Gas Line,Final,,,,,,,,,,,,,,,,,,,,,,,,2900,,1,,,7003 CARVER AVENUE,30.32923723,-97.69995466,,,,,
1998-009428 PP,Residential ,Remodel,6210 Club Terrace                  A  00000,04/02/1998,Replace Water Heater,Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,Lot: 2 Block:   Subdivision: PFEIFER  PAUL ADDN,6210 CLUB TERRACE,30.23414059,-97.69835561,,,,,
1998-009430 PP,Residential ,Remodel,618 O Dell Street West            A  00000,04/02/1998,Replace Water Heater,VOID,,,,,,,,,,,MARTINEZ ROBERTO R & BRANDON HUTCHINS,,,,,,AUSTIN,TX,78752 2332,(512) 771-9845,,,,500,,1,,,618 O DELL STREET WEST,30.3395675,-97.71552798,,,,,
1998-009430 PP,Residential ,Remodel,618 O Dell Street West            A  00000,04/02/1998,Replace Water Heater,VOID,,,,,,,,,,,AVILA ROSEMARY A & CHARLES,,,,,,AUSTIN,TX,78752 2332,,,,,500,,1,,,618 O DELL STREET WEST,30.3395675,-97.71552798,,,,,
1998-009431 BP,R- 434 Addition & Alterations,Addition,717 Brownlee Circle               A  00000,04/02/1998,Living Area Addition To Sf Residence,Final,,,,,,,,,,,PAASCHE JULIE L & CHRISTOPHER P SCHORRE,,,,,,AUSTIN,TX,78703 5214,,,,,12000,,1,,Lot: 26 Block: 3 Subdivision: PARK VIEW,717 BROWNLEE CIRCLE,30.27491091,-97.75782399,,,,,
1998-009431 EP,R- 434 Addition & Alterations,Addition,717 Brownlee Circle               A  00000,04/02/1998,Living Area Addition To Sf Residence,Final,,,,,,,,,,,PAASCHE JULIE L & CHRISTOPHER P SCHORRE,,,,,,AUSTIN,TX,78703 5214,,,,,12000,,1,,Lot: 26 Block: 3 Subdivision: PARK VIEW,717 BROWNLEE CIRCLE,30.27491091,-97.75782399,,,,,
1998-009431 MP,R- 434 Addition & Alterations,Addition,717 Brownlee Circle               A  00000,04/02/1998,Living Area Addition To Sf Residence,Final,,,,,,,,,,,PAASCHE JULIE L & CHRISTOPHER P SCHORRE,,,,,,AUSTIN,TX,78703 5214,,,,,12000,,1,,Lot: 26 Block: 3 Subdivision: PARK VIEW,717 BROWNLEE CIRCLE,30.27491091,-97.75782399,,,,,
1998-009433 BP,R- 435 Renovations/Remodel ,Remodel,8103 Club Court                    A  00000,04/02/1998,Remodel To Create Study,Final,,,,,,,,,,,,,,,,,,,,,,,,24609,,1,,,8103 CLUB COURT,30.37070738,-97.74726376,,,,,
1998-009433 EP,R- 435 Renovations/Remodel ,Remodel,8103 Club Court                    A  00000,04/02/1998,Remodel To Create Study,Final,,,,,,,,,,,,,,,,,,,,,,,,24609,,1,,,8103 CLUB COURT,30.37070738,-97.74726376,,,,,
1998-009433 MP,R- 435 Renovations/Remodel ,Remodel,8103 Club Court                    A  00000,04/02/1998,Remodel To Create Study,Final,,,,,,,,,,,,,,,,,,,,,,,,24609,,1,,,8103 CLUB COURT,30.37070738,-97.74726376,,,,,
1998-009434 BP,R- 101 Single Family Houses,New,6901 Finklea Cove                  A .00000,04/02/1998,New Two Story Res Ww/Att Gar & Entry & Covered,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,,6901 FINKLEA COVE,30.3617494,-97.80394307,,,,,
